rank,name,symbol,market_cap,price,circulating_supply,volume_24h,%1h,%7h,%24h,date
1960,The HUSL,HUSL,348578.22,0.03358,3358.0,8389.53,1.11,-0.62,1.23,2024-04-21
1961,Raze Network,RAZE,346758.09,0.002922,2922.0,29262.4,-0.64,33.56,38.0,2024-04-21
1962,MurAll,PAINT,345058.96,3.727e-05,3727.0,27231.64,-0.47,-1.78,-3.16,2024-04-21
1963,Inex Project,INEX,342748.09,3.147e-05,3147.0,,-0.26,-0.27,-0.27,2024-04-21
1964,Lunar,LNR,342613.21,0.004641,4641.0,135184.21,-0.48,1.53,0.14,2024-04-21
1965,Coldstack,CLS,340498.63,0.2262,2262.0,100863.34,0.1,0.51,-2.43,2024-04-21
1966,yieldwatch,WATCH,337983.44,0.01718,1718.0,68.78,0.0,1.23,1.68,2024-04-21
1967,Swerve,SWRV,336259.9,0.01834,1834.0,6985.7,-0.03,-6.09,-1.46,2024-04-21
1968,My Master War,MAT,336842.21,0.005019,5019.0,9824.34,0.26,-3.54,4.41,2024-04-21
1969,FXDX,FXDX,333533.96,0.008688,8688.0,17446.05,-0.1,3.78,9.42,2024-04-21
1970,HollyGold,HGOLD,332950.71,0.07102,7102.0,911.47,1.43,-12.35,4.31,2024-04-21
1971,Silva Token,SILVA,332754.8,,,1.0,0.0,0.77,5.23,2024-04-21
1972,DeFine,DFA,332270.49,0.00129,129.0,14528.04,-0.05,-0.22,10.88,2024-04-21
1973,Kava Swap,SWP,330532.53,0.009763,9763.0,147401.71,0.1,0.18,-3.93,2024-04-21
1974,AtromG8,AG8,326034.3,0.007763,7763.0,3430.69,0.01,-0.01,7.6,2024-04-21
1975,Crabada,CRA,324036.85,0.0009103,9103.0,46.24,0.0,-0.56,20.47,2024-04-21
1976,Impossible Finance,IF,324017.84,0.054,54.0,138.84,-1.07,-1.34,16.28,2024-04-21
1977,OctoFi,OCTO,322353.25,0.404,404.0,,-0.1,-0.13,-0.17,2024-04-21
1978,NFTrade,NFTD,320841.59,0.009799,9799.0,22473.56,-0.02,-0.52,2.27,2024-04-21
1979,CoTrader,COT,319203.18,1.596e-05,1596.0,132.08,-0.92,-1.58,-1.61,2024-04-21
1980,Pacoca,PACOCA,316882.34,0.0009571,9571.0,710.58,0.0,0.55,-0.42,2024-04-21
1981,Levante U.D. Fan Token,LEV,312391.64,0.3097,3097.0,21.48,-0.77,3.57,14.08,2024-04-21
1982,CryptEx,CRX,312717.67,3.679,36790.0,37.99,0.0,1.52,1.23,2024-04-21
1983,bAlpha,BALPHA,311267.61,17.29,1729.0,106.9,0.0,0.36,-12.0,2024-04-21
1984,Equalizer,EQZ,311178.42,0.006224,6224.0,25.33,0.0,3.57,-24.36,2024-04-21
1985,Hypr Network,HYPR,312214.58,0.004347,4347.0,21317.45,-0.04,-34.87,-76.01,2024-04-21
1986,Autobahn Network,TXL,307437.54,0.004584,4584.0,7.66,0.0,0.55,5.66,2024-04-21
1987,TitanSwap,TITAN,300197.07,0.003241,3241.0,51844.34,-0.15,-0.28,-1.34,2024-04-21
1988,Moonft,MTC,300076.3,0.9093,9093.0,212605.0,-0.11,-0.01,-1.11,2024-04-21
1989,OnGO,FTG,299801.48,0.002608,2608.0,154829.02,0.77,1.05,12.84,2024-04-21
1990,Helmet.insure,HELMET,299531.85,0.006933,6933.0,85.13,0.0,1.55,2.2,2024-04-21
1991,Amazy,AZY,297373.04,0.007266,7266.0,387499.95,0.12,-2.16,10.35,2024-04-21
1992,Ruff,RUFF,296627.45,0.0003025,3025.0,25726.16,0.07,0.23,2.1,2024-04-21
1993,Propel,PEL,295036.45,0.007829,7829.0,142976.68,0.12,2.64,2.83,2024-04-21
1994,Zelwin,ZLW,295172.07,0.004081,4081.0,75635.01,0.01,-0.53,-20.25,2024-04-21
1995,Safex Cash,SFX,294358.82,0.0009003,9003.0,148.03,0.01,-10.01,-25.07,2024-04-21
1996,TrueFeedBack,TFBX,292798.8,7.997e-05,7997.0,26368.4,0.0,0.75,-4.02,2024-04-21
1997,Project TXA,TXA,291313.14,0.04341,4341.0,267508.95,2.32,9.34,45.02,2024-04-21
1998,LiteDoge,LDOGE,285914.41,1.741e-05,1741.0,,-0.39,-2.7,12.79,2024-04-21
1999,Float Protocol (Bank),BANK,284308.51,0.9593,9593.0,14940.03,-0.25,-3.48,0.06,2024-04-21
2000,Alliance Fan Token,TODO,273149.28,0.1798,1798.0,26.84,-0.77,0.08,17.53,2024-04-21
2001,CZ THE GOAT,CZGOAT,278749.55,0.0003383,3383.0,17903.81,0.3,-12.95,18.97,2024-04-21
2002,Metagalaxy Land,MEGALAND,278198.89,0.0002782,2782.0,52905.56,-0.7,-0.12,2.55,2024-04-21
2003,Ubex,UBEX,275229.18,8.324e-05,8324.0,304.78,-0.13,16.4,-2.2,2024-04-21
2004,Sint-Truidense Voetbalvereniging Fan Token,STV,274235.75,0.5487,5487.0,4.39,-0.56,-1.65,16.81,2024-04-21
2005,"Duckies, the canary network for Yellow",DUCKIES,272999.21,0.005241,5241.0,270.09,0.07,1.38,8.55,2024-04-21
2006,Swop,SWOP,268889.7,0.07331,7331.0,23763.18,0.03,0.16,28.23,2024-04-21
2007,The QWAN,QWAN,267516.27,0.006145,6145.0,,0.03,0.0,13.93,2024-04-21
2008,CryptoTycoon,CTT,267217.66,0.3474,3474.0,12651.27,0.12,0.38,-6.89,2024-04-21
2009,disBalancer,DDOS,269115.63,0.03963,3963.0,14003.2,0.54,5.83,6.76,2024-04-21
2010,Fortuna Sittard Fan Token,FOR,264732.24,0.4443,4443.0,13.81,-0.77,2.98,7.39,2024-04-21
2011,Cook Finance,COOK,265101.63,0.0003034,3034.0,71114.11,0.13,-4.9,-3.52,2024-04-21
2012,Ravencoin Classic,RVC,261813.76,1.903e-05,1903.0,14207.99,-0.12,3.49,6.85,2024-04-21
2013,MIBR Fan Token,MIBR,262544.22,0.1809,1809.0,6244.12,0.01,-5.78,4.0,2024-04-21
2014,blockbank,BBANK,262358.76,0.00124,124.0,10508.07,0.0,-52.85,-14.45,2024-04-21
2015,Digital Reserve Currency,DRC,259197.51,0.0002592,2592.0,634.9,-0.83,9.14,7.53,2024-04-21
2016,ROCKI,ROCKI,259642.3,0.03222,3222.0,46676.58,0.34,-7.95,30.38,2024-04-21
2017,8PAY,8PAY,257827.34,0.004296,4296.0,517.4,2.16,1.11,-0.57,2024-04-21
2018,Lanceria,LANC,257590.3,0.000957,957.0,749.98,0.01,-2.25,6.51,2024-04-21
2019,Refinable,FINE,257020.85,0.00626,626.0,151552.36,0.14,0.94,8.68,2024-04-21
2020,Handy,HANDY,256544.23,0.0002712,2712.0,33.83,0.01,-8.88,-37.02,2024-04-21
2021,Nerd AI,NERD,255459.94,0.0193,193.0,79086.15,0.05,1.06,0.92,2024-04-21
2022,Club Atletico Independiente,CAI,254120.26,0.2656,2656.0,1.86,-0.77,-1.43,7.21,2024-04-21
2023,Roush Fenway Racing Fan Token,ROUSH,253977.41,0.2633,2633.0,108.03,-0.77,6.59,21.0,2024-04-21
2024,Step®,STEP,253701.63,0.0002585,2585.0,367.59,-0.1,1.61,4.52,2024-04-21
2025,DEXA COIN,DEXA,252016.7,1.008e-05,1008.0,142608.08,0.21,-6.79,10.29,2024-04-21
2026,X-CASH,XCASH,252781.47,4.02e-06,402.0,24.11,0.01,26.07,40.76,2024-04-21
2027,CropperFinance,CRP,249768.38,0.008879,8879.0,25688.17,-0.15,-3.86,0.58,2024-04-21
2028,KingdomStarter,KDG,249335.11,0.0004696,4696.0,2728.26,0.86,10.32,3.07,2024-04-21
2029,hiFIDENZA,HIFIDENZA,248524.99,0.08284,8284.0,11617.12,-1.04,-11.06,-6.18,2024-04-21
2030,Shopping.io,SHOP,244914.87,0.002452,2452.0,430.93,6.46,3.5,-11.84,2024-04-21
2031,PolkaWar,PWAR,243160.68,0.002936,2936.0,18996.68,0.03,0.21,2.64,2024-04-21
2032,hiAZUKI,HIAZUKI,243193.78,0.01114,1114.0,66253.77,-1.15,0.54,-3.14,2024-04-21
2033,hiPUNKS,HIPUNKS,242334.11,0.08146,8146.0,59920.81,0.02,-2.01,-12.98,2024-04-21
2034,hiBAYC,HIBAYC,241672.04,0.04856,4856.0,62555.51,2.22,6.18,9.34,2024-04-21
2035,88mph,MPH,240829.06,0.5176,5176.0,4661.01,-0.64,-6.97,-6.92,2024-04-21
2036,Rainbow Token,RAINBOW,239549.61,,,5.33,0.0,2.19,50.23,2024-04-21
2037,Xeno Token,XNO,239199.21,0.0002021,2021.0,498756.52,0.53,-5.15,-13.72,2024-04-21
2038,hiCOOLCATS,HICOOLCATS,237692.66,0.00152,152.0,10353.69,2.74,1.48,-4.16,2024-04-21
2039,hiSQUIGGLE,HISQUIGGLE,234998.21,0.0124,124.0,65046.92,-0.21,-3.39,7.79,2024-04-21
2040,Atlas Protocol,ATP,235395.31,9.138e-05,9138.0,8141.35,0.03,5.88,14.4,2024-04-21
2041,hiMAYC,HIMAYC,234678.45,0.007843,7843.0,85971.8,0.25,2.79,5.24,2024-04-21
2042,Zyberswap,ZYB,233054.2,0.04145,4145.0,34509.0,-1.93,-7.19,-21.79,2024-04-21
2043,Empty Set Dollar,ESD,232250.5,0.0005207,5207.0,,-0.28,-0.51,-0.57,2024-04-21
2044,DAPS Coin,DAPS,231658.42,4e-06,4.0,,0.0,0.0,0.0,2024-04-21
2045,HEROcoin,PLAY,231634.64,0.001308,1308.0,3434.85,1.03,-0.88,22.69,2024-04-21
2046,Peanut,NUX,229986.68,0.0046,46.0,148426.24,-0.27,-2.77,-5.6,2024-04-21
2047,SOHOTRN,SOHOT,229516.7,0.0003196,3196.0,7010.63,8.55,7.02,36.98,2024-04-21
2048,DuckDaoDime,DDIM,228951.98,0.2206,2206.0,,-0.12,-0.16,-0.19,2024-04-21
2049,Acorn Protocol,ACN,224178.75,4.788e-05,4788.0,13327.1,-0.09,2.01,-12.58,2024-04-21
2050,HashBX,HBX,222241.14,0.0003532,3532.0,76.99,0.0,-0.77,3.0,2024-04-21
2051,KISSAN,KSN,228107.16,0.03419,3419.0,218885.07,-0.42,-9.56,-24.69,2024-04-21
2052,Tidal Finance,TIDAL,223047.54,0.0002578,2578.0,219553.42,0.16,9.16,11.47,2024-04-21
2053,Darwinia Commitment Token,KTON,222635.15,4.3387,43387.0,18462.7,-0.52,-2.57,19.87,2024-04-21
2054,SPORT,SPORT,221553.22,0.007557,7557.0,2622.46,0.0,2.56,1.43,2024-04-21
2055,YFDAI.FINANCE,YF-DAI,218529.53,54.82,5482.0,44537.35,0.81,-11.76,51.7,2024-04-21
2056,hiFLUF,HIFLUF,218234.28,0.001695,1695.0,149851.24,0.27,-1.56,-23.81,2024-04-21
2057,MetaSoccer,MSU,215806.48,0.001856,1856.0,13962.1,0.03,1.7,-6.18,2024-04-21
2058,Playcent,PCNT,214395.35,0.005851,5851.0,19912.43,0.08,2.0,4.28,2024-04-21
2059,Dynamix,DYNA,214212.64,,,67.62,0.0,1.27,3.96,2024-04-21
2060,Lokr,LKR,214628.52,0.008375,8375.0,321845.54,-0.3,0.31,-0.97,2024-04-21
2061,Wall Street Games (old),WSG,213185.4,,,28884.28,0.0,-1.41,-50.69,2024-04-21
2062,ApeSwap,BANANA,212882.67,0.001044,1044.0,1006.17,0.0,1.41,1.99,2024-04-21
2063,Gemie,GEM,212158.49,0.001804,1804.0,124465.55,1.27,0.9,0.45,2024-04-21
2064,Universidad de Chile Fan Token,UCH,210352.25,0.181,181.0,51.29,-0.77,-3.71,21.72,2024-04-21
2065,Wolf Safe Poor People,WSPP,210910.85,,,271.88,0.0,2.33,5.61,2024-04-21
2066,RaceFi,RACEFI,210562.74,0.004559,4559.0,323.64,0.0,-3.9,-3.16,2024-04-21
2067,ASPO World,ASPO,210421.47,0.002632,2632.0,282.3,0.0,0.61,-12.35,2024-04-21
2068,PowerTrade Fuel,PTF,210111.05,0.009013,9013.0,134075.11,-0.11,-6.37,-0.39,2024-04-21
2069,MetaShooter,MHUNT,206547.36,0.006403,6403.0,100464.36,-0.08,-2.0,-1.71,2024-04-21
2070,ShredN,SHRED,204693.67,0.9747,9747.0,37346.92,-0.09,0.02,-1.1,2024-04-21
2071,Dinamo Zagreb Fan Token,DZG,202381.43,0.2285,2285.0,219.72,-0.77,-1.36,11.06,2024-04-21
2072,RUSH COIN,RUSH,202729.33,0.000128,128.0,207.95,0.01,-1.88,48.93,2024-04-21
2073,Basis Cash,BAC,202000.05,0.003701,3701.0,23813.19,-0.1,-15.31,-7.33,2024-04-21
2074,Jetcoin,JET,199672.69,0.002744,2744.0,99.53,0.01,-0.01,7.56,2024-04-21
2075,OpenBlox,OBX,197688.59,7.62e-05,762.0,4145.52,-0.49,0.09,-13.14,2024-04-21
2076,HOPE,HOPE,195274.85,0.0002042,2042.0,55.35,0.0,0.23,-29.47,2024-04-21
2077,Internxt,INXT,194827.86,0.1741,1741.0,540606.58,-3.73,-3.58,-7.65,2024-04-21
2078,Seigniorage Shares,SHARE,194567.52,0.009295,9295.0,1637.34,0.03,0.35,1.52,2024-04-21
2079,Blockzero Labs,XIO,193694.57,0.005293,5293.0,149.29,0.0,4.91,0.81,2024-04-21
2080,Golos Blockchain,GLS,191417.31,0.0004905,4905.0,,0.0,-0.02,-14.82,2024-04-21
2081,Zoracles,ZORA,191231.18,35.0,3500.0,582.63,0.01,-21.12,-36.94,2024-04-21
2082,Traxx,TRAXX,190769.81,0.004254,4254.0,154921.16,0.24,0.17,-1.61,2024-04-21
2083,Defina Finance,FINA,190450.16,0.002808,2808.0,50167.7,0.07,-6.6,-8.57,2024-04-21
2084,Dragon Kart,KART,189791.73,0.004562,4562.0,,0.03,0.0,-0.06,2024-04-21
2085,Davis Cup Fan Token,DAVIS,188784.14,0.3457,3457.0,1.73,-0.77,-5.35,-5.9,2024-04-21
2086,Battle Hero,BATH,189277.77,0.003803,3803.0,,0.0,0.0,0.0,2024-04-21
2087,ADreward,AD,189206.87,2.207e-05,2207.0,15338.92,0.79,13.52,7.58,2024-04-21
2088,Triall,TRL,189060.03,0.004463,4463.0,763.31,0.0,2.8,0.42,2024-04-21
2089,April,APRIL,188092.13,0.002232,2232.0,337.14,0.0,-0.18,1.23,2024-04-21
2090,CryptoTanks,TANK,188054.95,0.003869,3869.0,1287.73,-0.37,6.87,-18.06,2024-04-21
2091,Stake DAO,SDT,187523.01,0.2646,2646.0,844.98,0.0,-0.17,6.45,2024-04-21
2092,SakeToken,SAKE,186288.52,0.001829,1829.0,45696.75,-0.2,-1.27,4.73,2024-04-21
2093,Centaur,CNTR,185116.02,3.756e-05,3756.0,6.94,0.0,1.42,7.85,2024-04-21
2094,MotaCoin,MOTA,184277.07,0.003247,3247.0,0.01,-0.13,-16.65,-1.13,2024-04-21
2095,Neblio,NEBL,184021.9,0.008788,8788.0,39526.87,5.14,0.85,4.19,2024-04-21
2096,KeyFi,KEYFI,182803.11,0.068,68.0,41.46,0.0,0.45,2.59,2024-04-21
2097,Jarvis Network,JRT,178299.54,0.006147,6147.0,115.49,-0.91,10.28,10.25,2024-04-21
2098,GoWithMi,GMAT,177356.67,6.512e-05,6512.0,25134.49,-0.06,0.41,-6.3,2024-04-21
2099,Beyond Protocol,BP,177363.35,0.001075,1075.0,12419.76,0.05,-9.41,-18.98,2024-04-21
2100,Mytheria,MYRA,176214.04,0.009324,9324.0,14370.83,0.45,0.28,-2.32,2024-04-21
2101,SifChain,erowan,176161.57,2.301e-05,2301.0,93544.09,9.52,-34.3,-28.19,2024-04-21
2102,Nerve Finance,NRV,175803.54,0.003802,3802.0,22870.98,0.01,-0.95,-0.87,2024-04-21
2103,Axis DeFi,AXIS,174031.8,0.08349,8349.0,23056.79,0.03,-0.11,-7.59,2024-04-21
2104,EXGOLAND,EXGO,173435.16,0.03469,3469.0,110691.89,-0.76,2.23,3.84,2024-04-21
2105,Orion Money,ORION,172644.51,0.001817,1817.0,11605.84,0.04,2.86,0.83,2024-04-21
2106,Plasma Finance,PPAY,172608.41,0.001402,1402.0,20.23,0.0,1.64,37.52,2024-04-21
2107,Sakura,SKU,172707.86,0.003259,3259.0,13447.06,-0.24,3.44,23.26,2024-04-21
2108,Hedget,HGET,172314.34,0.09838,9838.0,128982.02,-0.02,-1.55,-4.78,2024-04-21
2109,MEME MINT,MEMEMINT,171132.72,0.0006415,6415.0,73243.31,-1.37,5.28,-15.48,2024-04-21
2110,NextDAO,NAX,171555.97,6.551e-05,6551.0,19243.5,0.34,-5.68,29.16,2024-04-21
2111,uPlexa,UPX,170768.75,6.495e-05,6495.0,,-0.13,0.0,-1.13,2024-04-21
2112,BitBall,BTB,170193.69,0.0002805,2805.0,412.83,-0.09,0.89,6.87,2024-04-21
2113,ChronoBase,TIK,169292.02,0.4227,4227.0,,-0.1,-0.11,-0.15,2024-04-21
2114,IG Gold,IGG,168889.04,1.907e-05,1907.0,0.62,0.0,0.38,-2.7,2024-04-21
2115,Fractal ID,FCL,169239.95,0.0102,102.0,1613.72,0.16,-1.05,0.87,2024-04-21
2116,Decentrahub Coin,DCNTR,168034.32,0.09488,9488.0,,-0.74,1.09,1.82,2024-04-21
2117,DeHive,DHV,168225.37,0.04185,4185.0,19335.19,0.1,0.33,3.16,2024-04-21
2118,CONUN,CON,167812.11,5.792e-05,5792.0,,0.0,0.0,-71.13,2024-04-21
2119,Galaxy Fight Club,GCOIN,166727.86,0.01159,1159.0,12586.63,-0.03,-0.17,-3.94,2024-04-21
2120,TemDAO,TEM,165696.61,6.11e-06,611.0,,0.03,0.0,-0.06,2024-04-21
2121,hiFRIENDS,HIFRIENDS,165445.21,0.0009295,9295.0,113451.32,0.03,0.66,30.59,2024-04-21
2122,DinoX,DNXC,165294.31,0.00486,486.0,126414.42,-1.45,-2.6,-8.24,2024-04-21
2123,Curate,XCUR,164595.28,0.01953,1953.0,214131.33,1.39,-6.32,-4.3,2024-04-21
2124,CryptoSoul,SOUL,164313.34,0.0005136,5136.0,,-0.18,-0.09,-20.24,2024-04-21
2125,SnowSwap,SNOW,164188.78,0.3313,3313.0,22070.31,-0.02,-1.59,-11.96,2024-04-21
2126,Peruvian National Football Team Fan Token,FPFT,163427.64,0.007206,7206.0,45006.47,1.62,1.3,-5.85,2024-04-21
2127,e-Money,NGM,162651.57,0.008231,8231.0,70.06,0.0,-0.48,1.06,2024-04-21
2128,IDRX,IDRX,162073.02,6.103e-05,6103.0,105.11,0.0,-0.37,0.38,2024-04-21
2129,Hunter Token / Digital Arms,HNTR,160857.19,0.001054,1054.0,50816.09,0.39,-1.3,-1.84,2024-04-21
2130,Sator,SAO,160739.72,0.002927,2927.0,526495.63,-2.36,5.16,6.63,2024-04-21
2131,hiGAZERS,HIGAZERS,158384.62,0.01585,1585.0,13756.48,-1.09,5.19,-0.81,2024-04-21
2132,hiMEEBITS,HIMEEBITS,158138.01,0.002156,2156.0,67360.04,-0.1,-2.26,-3.98,2024-04-21
2133,BeatzCoin,BTZC,156792.52,6.104e-05,6104.0,106.06,-0.13,-0.01,32.76,2024-04-21
2134,Metaverse VR v2,MEVRV2,156217.43,0.004625,4625.0,31002.32,2.05,-28.35,-11.73,2024-04-21
2135,Hero Blaze: Three Kingdoms,MUDOL2,156188.38,0.007182,7182.0,150759.13,0.03,-3.99,-16.63,2024-04-21
2136,Ares Protocol,ARES,154187.3,0.000667,667.0,25464.17,0.03,-0.52,-5.29,2024-04-21
2137,Apron Network,APN,150976.47,0.001615,1615.0,29773.73,0.51,-13.75,-15.66,2024-04-21
2138,Golff,GOF,150056.22,0.01501,1501.0,11171.69,0.03,5.44,-0.09,2024-04-21
2139,Pawtocol,UPI,147034.79,0.0005701,5701.0,36561.64,-1.6,10.45,8.19,2024-04-21
2140,DinoSwap,DINO,145656.02,0.0009369,9369.0,75.17,0.0,0.34,0.82,2024-04-21
2141,SORA Validator Token,VAL,145499.87,0.3566,3566.0,6258.66,-11.3,6.36,-23.31,2024-04-21
2142,Cryptopolis,CPO,144873.88,0.001629,1629.0,35037.56,-1.04,2.33,-11.98,2024-04-21
2143,WOWswap,WOW,144672.31,0.1447,1447.0,1148.03,0.4,-14.83,40.2,2024-04-21
2144,FYDcoin,FYD,144351.15,0.0002273,2273.0,,-0.14,0.0,-1.2,2024-04-21
2145,APY.Finance,TRA,143627.53,0.002161,2161.0,,0.0,0.0,-2.69,2024-04-21
2146,APYSwap,APYS,142072.33,0.00781,781.0,15727.89,-0.2,2.18,3.07,2024-04-21
2147,EasyFi,EZ,141513.89,0.0222,222.0,21535.83,0.01,-4.47,9.08,2024-04-21
2148,Aluna.Social,ALN,140434.56,0.003723,3723.0,36334.23,2.86,7.79,46.74,2024-04-21
2149,hiUNDEAD,HIUNDEAD,140058.56,0.0001841,1841.0,61393.1,-0.18,2.97,6.61,2024-04-21
2150,hiSAND33,HISAND33,142654.15,0.006803,6803.0,71905.16,-6.82,15.65,38.98,2024-04-21
2151,EarthFund,1EARTH,138634.31,0.001906,1906.0,25356.28,0.97,1.82,-1.93,2024-04-21
2152,Polis,POLIS,135262.99,0.01376,1376.0,,-0.08,-0.03,-16.23,2024-04-21
2153,Mochi Market,MOMA,134406.32,0.003419,3419.0,27824.62,0.93,-2.28,4.06,2024-04-21
2154,DeFiner,FIN,133492.19,0.0007946,7946.0,167109.94,0.99,1.18,-8.57,2024-04-21
2155,Noir,NOR,130794.97,0.0063,63.0,,-0.13,0.0,-0.1,2024-04-21
2156,Argon,ARGON,130465.79,0.001313,1313.0,14044.46,0.67,2.7,-2.11,2024-04-21
2157,SeedOn,SEON,129989.34,0.0005162,5162.0,124.97,0.0,2.67,2.62,2024-04-21
2158,KamPay,KAMPAY,128889.29,0.0003151,3151.0,31.21,0.0,2.03,3.4,2024-04-21
2159,Ekta,EKTA,128339.05,0.003691,3691.0,14384.66,0.01,-9.47,-2.9,2024-04-21
2160,Governor DAO,GDAO,127693.36,0.04389,4389.0,23951.38,0.01,0.26,-6.77,2024-04-21
2161,Infinity Games,ING,124372.21,0.0001464,1464.0,274324.49,0.29,-1.77,-2.56,2024-04-21
2162,404 Bakery,BAKE,124900.23,0.001322,1322.0,276.01,-0.38,-0.14,0.23,2024-04-21
2163,Apollon Limassol,APL,124192.67,0.3074,3074.0,2.46,-0.77,-1.86,9.33,2024-04-21
2164,COGI,COGI,124121.59,0.002015,2015.0,513.78,0.0,-1.25,-0.77,2024-04-21
2165,Celeum,CLX,122030.86,0.0238,238.0,,-0.72,1.08,-0.03,2024-04-21
2166,ACoconut,AC,120802.0,0.04539,4539.0,364.14,0.01,-0.35,5.3,2024-04-21
2167,hiSEALS,HISEALS,115017.85,0.003834,3834.0,663410.18,-3.71,23.9,102.1,2024-04-21
2168,Finxflo,FXF,118714.24,0.001313,1313.0,13605.98,-0.15,0.23,0.03,2024-04-21
2169,Novara Calcio Fan Token,NOV,118357.58,0.2784,2784.0,,-0.77,-1.86,-8.36,2024-04-21
2170,GeoDB,GEO,118235.61,0.001431,1431.0,21.47,0.0,-3.09,18.27,2024-04-21
2171,hiCLONEX,HICLONEX,116956.9,0.002306,2306.0,15229.84,-0.7,3.74,-1.0,2024-04-21
2172,Ritocoin,RITO,117751.33,6.495e-05,6495.0,3.09,-0.13,0.0,-1.13,2024-04-21
2173,Realvirm,RVM,116951.49,1.2995,12995.0,166394.39,-0.1,0.01,-1.09,2024-04-21
2174,ZENZO,ZNZ,116794.81,0.003937,3937.0,4.35,-0.14,1.58,5.34,2024-04-21
2175,hiBEANZ,HIBEANZ,116332.57,0.000702,702.0,69113.35,-0.21,2.22,-1.98,2024-04-21
2176,Genesis Shards,GS,114351.9,0.009505,9505.0,133.34,0.03,7.14,0.87,2024-04-21
2177,Busy DAO,BUSY,113932.3,0.0009115,9115.0,13754.1,1.18,-8.04,-7.28,2024-04-21
2178,ORAO Network,ORAO,113754.5,0.002887,2887.0,11603.98,-1.78,-3.08,1.93,2024-04-21
2179,Neutra Finance,NEU,112363.65,0.144,144.0,146.53,0.03,-0.73,-8.66,2024-04-21
2180,Ormeus Ecosystem,ECO,111917.77,5.018e-05,5018.0,14642.71,24.76,-61.49,106.76,2024-04-21
2181,Zuki Moba,ZUKI,111504.45,0.003028,3028.0,1001.48,-1.28,0.67,403.01,2024-04-21
2182,Polinate,POLI,111456.56,0.0007224,7224.0,7175.54,0.03,0.29,-9.05,2024-04-21
2183,EveryCoin,EVY,109495.49,1.167e-05,1167.0,764.44,0.01,6.1,45.09,2024-04-21
2184,Teloscoin,TELOS,108724.41,0.0006495,6495.0,,-0.13,0.0,-1.13,2024-04-21
2185,PRivaCY Coin,PRCY,108864.27,0.007524,7524.0,0.01,-0.12,-1.33,4.52,2024-04-21
2186,XcelToken Plus,XLAB,108046.75,2.4e-06,24.0,,0.0,0.0,8.49,2024-04-21
2187,FantomStarter,FS,107024.64,0.001034,1034.0,546.24,0.0,-7.8,-12.54,2024-04-21
2188,Pascal,PASC,106843.33,0.002705,2705.0,148.38,-0.14,-0.02,-61.31,2024-04-21
2189,DONASWAP,DONA,105972.78,2.65e-06,265.0,91909.9,0.01,1.52,1.44,2024-04-21
2190,Asch,XAS,102167.05,0.001094,1094.0,,-6.25,-9.24,10.97,2024-04-21
2191,hiRENGA,HIRENGA,103338.58,0.0003628,3628.0,10114.96,2.15,-1.89,-15.17,2024-04-21
2192,Deutsche eMark,DEM,104542.22,0.001948,1948.0,,-0.13,0.01,-1.13,2024-04-21
2193,Bitcoin Confidential,BC,104463.22,1.418e-05,1418.0,,0.1,-36.57,-15.79,2024-04-21
2194,hiVALHALLA,HIVALHALLA,102889.92,0.0003196,3196.0,19409.96,0.89,-4.22,44.64,2024-04-21
2195,Cyclub,CYCLUB,102747.17,7.818e-05,7818.0,,0.0,0.0,-53.35,2024-04-21
2196,BidiPass,BDP,102198.06,0.0002643,2643.0,,-0.3,-0.16,-0.31,2024-04-21
2197,Gunstar Metaverse,GSTS,102446.7,0.003274,3274.0,18577.66,0.01,-1.92,-2.76,2024-04-21
2198,The Crypto Prophecies,TCP,100831.04,0.0008634,8634.0,15533.56,0.01,-6.78,-6.67,2024-04-21
2199,Nyzo,NYZO,99459.65,0.008344,8344.0,21610.15,0.13,-0.61,-4.6,2024-04-21
2200,Creaticles,CRE8,99051.78,0.001269,1269.0,19119.47,0.25,-2.57,9.23,2024-04-21
2201,WagyuSwap,WAG,98166.99,0.001812,1812.0,24462.15,0.15,-6.57,-11.12,2024-04-21
2202,TokenBot,TKB,104810.72,0.000178,178.0,12116.04,0.01,15.58,-1.25,2024-04-21
2203,Supreme Finance,HYPE,98299.44,6.553e-05,6553.0,3648.51,0.03,-0.6,12.48,2024-04-21
2204,Sypool,SYP,98086.54,0.001501,1501.0,121743.81,1.45,-0.61,-6.42,2024-04-21
2205,Shadows,DOWS,96667.5,0.003648,3648.0,,-0.14,-0.18,-0.21,2024-04-21
2206,TripCandy,CANDY,96349.87,0.0004602,4602.0,18.2,0.01,-0.01,0.57,2024-04-21
2207,Elpis Battle,EBA,96311.79,0.004344,4344.0,712.29,0.37,0.78,0.78,2024-04-21
2208,Hashgard,GARD,96448.14,9.64e-06,964.0,20226.35,0.22,-2.45,-10.69,2024-04-21
2209,Drops Ownership Power,DOP,95353.61,0.08108,8108.0,18375.52,-0.1,-3.37,-19.68,2024-04-21
2210,Neurashi,NEI,95202.12,0.002502,2502.0,233040.23,-1.52,-0.63,-57.79,2024-04-21
2211,Snowball,SNOB,95121.56,0.01732,1732.0,46.64,-0.22,-2.18,-3.61,2024-04-21
2212,PymeDAO,PYME,100972.17,0.0002081,2081.0,769.59,0.03,12.99,-4.99,2024-04-21
2213,ETHA Lend,ETHA,94520.64,0.0101,101.0,53788.5,0.21,6.28,24.21,2024-04-21
