rank,name,symbol,market_cap,price,circulating_supply,volume_24h,%1h,%7h,%24h,date
258,Storj,STORJ,230088444.38,0.5548,05548,13894024.35,-0.60,-2.51,2.28,2024-04-21
259,Huobi BTC,HBTC,227537001.65,25367.87,2536787,25927.37,1.41,2.78,2.70,2024-04-21
260,Band Protocol,BAND,225617304.78,1.5967,15967,5297890.38,-0.40,-0.63,6.60,2024-04-21
261,UMA,UMA,225207939.38,2.8225,28225,8455783.56,-0.37,-2.76,6.00,2024-04-21
262,Delysium,AGI,223923349.32,0.3009,03009,40669193.39,4.68,6.49,7.31,2024-04-21
263,GuildFi,GF,224502806.99,0.3819,03819,3566006.04,-0.59,-2.50,8.72,2024-04-21
264,Neutron,NTRN,223752156.32,0.8005,08005,12494620.30,-0.43,0.86,7.65,2024-04-21
265,DigiByte,DGB,223633231.93,0.01318,001318,7529527.76,-0.40,-3.28,4.40,2024-04-21
266,MOG Coin,MOG,223079011.17,0.00000057,000000057,4822794.10,-1.69,-12.41,10.40,2024-04-21
267,FINSCHIA,FNSA,222949349.54,28.69,2869,1089048.83,-0.21,-1.21,0.44,2024-04-21
268,RSS3,RSS3,221744368.99,0.4066,04066,6029335.19,0.93,0.56,8.83,2024-04-21
269,Balancer,BAL,221167408.65,3.9330,39330,7152956.28,-0.35,-0.58,-1.20,2024-04-21
270,ALEX Lab,ALEX,220992905.16,0.3644,03644,7817700.24,0.19,1.19,-4.35,2024-04-21
271,ATOR Protocol,ATOR,219734112.93,2.4317,24317,1612998.67,-0.83,-7.08,-12.73,2024-04-21
272,Coin98,C98,217778935.95,0.2967,02967,8166538.29,-0.45,-3.10,0.93,2024-04-21
273,iExec RLC,RLC,217740461.30,3.0082,30082,9051194.95,-0.36,1.84,19.21,2024-04-21
274,Treasure,MAGIC,216418489.16,0.8491,08491,29186469.38,-0.27,0.03,4.67,2024-04-21
275,Celer Network,CELR,216594755.09,0.02797,002797,4853994.43,-0.47,-1.85,10.45,2024-04-21
276,Aleph Zero,AZERO,216979293.40,0.8133,08133,2204389.80,0.33,-2.47,-3.18,2024-04-21
277,Solar,SXP,216278225.96,0.3597,03597,9383628.51,-0.48,-1.69,4.17,2024-04-21
278,MAGA,TRUMP,216890263.13,5.1572,51572,2783843.11,-0.08,1.27,3.86,2024-04-21
279,API3,API3,215887091.94,2.4981,24981,11423914.50,-0.58,-2.93,4.04,2024-04-21
280,Multibit,MUBI,215927266.62,0.2273,02273,39053179.25,5.36,7.66,41.92,2024-04-21
281,Rootstock Infrastructure Framework,RIF,211032780.98,0.211,0211,3992449.91,-0.46,-3.08,-0.39,2024-04-21
282,Xai,XAI,210913852.89,0.7611,07611,17082718.10,-0.39,-1.03,3.18,2024-04-21
283,Alephium,ALPH,211476737.11,2.7889,27889,707900.65,-0.23,-3.25,-5.05,2024-04-21
284,Stride,STRD,211080118.23,2.4034,24034,48147.53,0.00,1.73,4.33,2024-04-21
285,IOST,IOST,207944014.33,0.009756,0009756,13660268.91,-0.63,-1.80,1.07,2024-04-21
286,Pundi X (New),PUNDIX,213378543.49,0.8255,08255,158710462.78,-0.01,10.17,34.86,2024-04-21
287,Vanar Chain,VANRY,207767788.25,0.1685,01685,11211373.97,-0.55,-4.90,3.31,2024-04-21
288,SLERF,SLERF,207891793.03,0.4158,04158,75061088.48,-0.58,5.86,5.79,2024-04-21
289,SwissBorg,BORG,208378308.88,0.2117,02117,1181882.11,0.20,-2.04,0.71,2024-04-21
290,Marlin,POND,207521635.59,0.02566,002566,5415420.48,-0.64,0.90,10.92,2024-04-21
291,Synapse,SYN,202296739.02,1.0833,10833,5002315.47,-0.08,-3.45,-5.57,2024-04-21
292,PayPal USD,PYUSD,202531686.31,0.9994,09994,14362804.90,0.00,-0.03,0.11,2024-04-21
293,COTI,COTI,200690429.46,0.1276,01276,11772130.18,-0.45,-0.88,13.69,2024-04-21
294,Prom,PROM,199978570.95,10.96,1096,2868854.94,-0.21,-0.59,-0.75,2024-04-21
295,JOE,JOE,199841668.70,0.5556,05556,8021988.57,-0.29,-1.92,3.07,2024-04-21
296,Braintrust,BTRST,198149627.65,0.8835,08835,278928.25,0.21,-3.85,3.63,2024-04-21
297,Coq Inu,COQ,197014524.23,0.00000284,000000284,7031392.43,-0.56,-4.15,0.21,2024-04-21
298,Syscoin,SYS,196123313.37,0.2502,02502,9303470.62,-0.37,2.73,10.29,2024-04-21
299,Aevo,AEVO,195651563.31,1.7787,17787,96804533.58,0.06,3.03,-3.45,2024-04-21
300,VVS Finance,VVS,189688994.84,0.00000421,000000421,578531.16,-0.13,-0.96,-3.46,2024-04-21
301,USDB,USDB,189529172.94,1.0011,10011,28774310.30,0.01,-0.16,0.08,2024-04-21
302,Helium Mobile,MOBILE,186369142.48,0.002266,0002266,2914417.61,-0.24,-3.54,-3.68,2024-04-21
303,Stratis [New],STRAX,185417788.33,0.0972,00972,18419102.68,-0.37,3.67,11.14,2024-04-21
304,Open Campus,EDU,183021974.38,0.6266,06266,6439826.83,-0.21,-1.88,8.97,2024-04-21
305,Toshi,TOSHI,177041219.94,0.0004339,00004339,2075997.81,-1.52,-12.72,-17.69,2024-04-21
306,Rootstock Smart Bitcoin,RBTC,181394248.18,64932.84,6493284,182960.64,-0.10,0.29,-0.87,2024-04-21
307,Seedify.fund,SFUND,181689652.50,3.0217,30217,6913042.86,-0.63,-0.12,-7.26,2024-04-21
308,CyberConnect,CYBER,180600889.07,9.0745,90745,17096685.75,-0.33,-3.50,1.33,2024-04-21
309,Smooth Love Potion,SLP,179827688.93,0.004345,0004345,11585768.29,-0.40,-1.40,7.44,2024-04-21
310,Portal,PORTAL,178767626.63,1.0453,10453,17180432.10,-0.44,-4.37,4.81,2024-04-21
311,TerraClassicUSD,USTC,175980689.78,0.01966,001966,18949662.61,-0.24,-4.59,10.90,2024-04-21
312,Wen,WEN,175333370.69,0.0002409,00002409,31921595.14,-0.52,-8.85,-4.30,2024-04-21
313,Keep Network,KEEP,174304488.41,0.1832,01832,32165.24,0.91,4.94,8.55,2024-04-21
314,USDJ,USDJ,173507443.58,1.1279,11279,232510.85,-0.04,-0.37,1.35,2024-04-21
315,BORA,BORA,174234057.83,0.1753,01753,8021124.20,0.36,0.42,1.04,2024-04-21
316,IQ,IQ,171420721.50,0.009506,0009506,15249876.91,-1.03,2.43,-0.38,2024-04-21
317,Unizen,ZCX,172252280.52,0.2486,02486,1615675.45,0.10,-7.19,-3.23,2024-04-21
318,Civic,CVC,171602467.96,0.1716,01716,14455462.15,0.09,-1.76,3.59,2024-04-21
319,Cartesi,CTSI,167835994.23,0.2144,02144,4411472.99,-0.20,-1.78,5.95,2024-04-21
320,Numeraire,NMR,167385341.99,26.66,2666,5331420.56,-0.28,-3.89,7.16,2024-04-21
321,Venus,XVS,167421963.53,10.61,1061,2880813.73,-0.28,-1.87,11.27,2024-04-21
322,Myro,MYRO,165476985.30,0.1753,01753,24199784.32,-0.34,-4.11,12.32,2024-04-21
323,Hive,HIVE,165950678.54,0.3314,03314,4932678.73,-0.45,-3.17,0.29,2024-04-21
324,Dusk,DUSK,164510176.20,0.3906,03906,11979428.39,-0.32,-3.17,2.99,2024-04-21
325,Entangle,NGL,165971452.99,1.5109,15109,3461992.46,0.38,9.13,3.02,2024-04-21
326,Big Time,BIGTIME,162927061.54,0.1984,01984,13601977.58,-0.42,-4.04,0.04,2024-04-21
327,MetFi,METFI,163678047.35,1.3916,13916,113362.26,0.15,1.06,-0.74,2024-04-21
328,DAO Maker,DAO,163575446.19,1.0905,10905,5424277.03,-0.23,-1.21,-10.59,2024-04-21
329,Bone ShibaSwap,BONE,162859896.40,0.7083,07083,14508189.28,-0.12,-2.43,14.75,2024-04-21
330,Bluzelle,BLZ,161517663.97,0.3773,03773,21229075.73,0.17,-3.45,-5.51,2024-04-21
331,World Mobile Token,WMT,161158664.70,0.3277,03277,1878623.90,-0.66,-4.53,6.01,2024-04-21
332,Nano,XNO,162187074.02,1.2172,12172,3799160.33,-0.95,2.36,10.45,2024-04-21
333,H2O DAO,H2O,160985375.83,0.2012,02012,374254.46,-0.24,-0.06,-1.16,2024-04-21
334,MimbleWimbleCoin,MWC,159727972.72,14.58,1458,2544.28,-0.87,-2.17,6.11,2024-04-21
335,Powerledger,POWR,158404567.93,0.3092,03092,6718559.57,-0.48,-1.83,1.10,2024-04-21
336,Status,SNT,156761401.07,0.04043,004043,3945268.49,-0.21,-1.79,3.24,2024-04-21
337,Node AI,GPU,156657563.41,1.7355,17355,1119993.10,0.28,0.52,15.42,2024-04-21
338,Phala Network,PHA,156472678.60,0.2191,02191,15808302.96,-0.79,5.00,-0.55,2024-04-21
339,Hivemapper,HONEY,154805383.01,0.1186,01186,3138268.28,-1.17,6.93,10.99,2024-04-21
340,Ark,ARK,142105430.85,0.7881,07881,6042813.00,-0.22,-4.38,1.16,2024-04-21
341,Milady Meme Coin,LADYS,150481847.80,0.0000002,00000002,12015636.00,-0.83,3.01,35.72,2024-04-21
342,Sleepless AI,AI,149915439.89,1.0637,10637,25387865.44,-0.32,1.12,8.19,2024-04-21
343,Tellor,TRB,149823951.49,58.38,5838,17721469.03,-0.11,-2.72,10.45,2024-04-21
344,Syntropy,NOIA,150252215.61,0.206,0206,1205164.47,-0.22,-0.71,-16.61,2024-04-21
345,Zebec Network,ZBC,150016052.68,0.02948,002948,144107.25,0.00,0.00,1095.64,2024-04-21
346,Guild of Guardians,GOG,148420215.10,0.2606,02606,1433993.63,-1.42,-15.19,11.75,2024-04-21
347,TrueFi,TRU,146576465.26,0.131,0131,22082870.11,-0.35,-1.72,4.97,2024-04-21
348,Tribe,TRIBE,147798905.49,0.2757,02757,4318196.35,1.73,8.69,-37.66,2024-04-21
349,inSure DeFi,SURE,146037410.15,0.005451,0005451,570506.27,0.00,3.34,5.33,2024-04-21
350,Oraichain,ORAI,145120567.32,11.42,1142,5053183.34,0.06,-2.85,-0.88,2024-04-21
351,Vulcan Forged (PYR),PYR,144794745.91,5.1528,51528,4407723.34,0.28,-1.73,3.35,2024-04-21
352,Nakamoto Games,NAKA,144613120.52,1.5986,15986,10675176.61,-0.26,-3.05,-4.06,2024-04-21
353,Dione Protocol,DIONE,142771878.19,0.01501,001501,2248405.22,-0.40,4.65,12.30,2024-04-21
354,Dent,DENT,141137504.98,0.001411,0001411,4100222.93,-0.52,-2.16,5.17,2024-04-21
355,Oasys,OAS,141956633.38,0.06824,006824,1422469.44,-0.12,4.05,-2.27,2024-04-21
356,Symbol,XYM,141547738.59,0.02405,002405,369202.16,-0.19,-1.38,1.58,2024-04-21
357,Hooked Protocol,HOOK,139911303.27,1.0004,10004,11525232.57,-0.45,-0.93,9.10,2024-04-21
358,crvUSD,CRVUSD,140507593.57,0.998,0998,20397167.63,0.01,-0.05,0.18,2024-04-21
359,Gomining,GMT,139066235.54,0.3462,03462,5954218.20,0.03,2.36,1.54,2024-04-21
360,Orca,ORCA,137901048.08,2.7586,27586,4561513.02,0.18,10.30,10.30,2024-04-21
361,Horizen,ZEN,136627233.46,9.1641,91641,5583848.34,-0.41,-2.29,4.10,2024-04-21
362,Metars Genesis,MRS,136799919.83,1.6240,16240,105414.60,-0.15,-0.01,-1.12,2024-04-21
363,Sun (New),SUN,136517499.97,0.01378,001378,17268681.06,-0.27,-0.91,1.75,2024-04-21
364,Highstreet,HIGH,135294469.22,2.6862,26862,11562212.10,-1.20,2.10,17.92,2024-04-21
365,Telos,TLOS,135703002.98,0.3613,03613,11096053.78,-0.21,9.04,28.25,2024-04-21
366,MVL,MVL,135056921.45,0.005478,0005478,8529324.15,0.12,1.23,-1.07,2024-04-21
367,Pax Dollar,USDP,135125593.87,1.0028,10028,1138159.45,-0.06,-0.17,0.17,2024-04-21
368,ConstitutionDAO,PEOPLE,134313163.67,0.02654,002654,28813146.34,-0.19,-2.49,9.07,2024-04-21
369,STASIS EURO,EURS,132266621.22,1.0656,10656,530082.60,-0.01,0.09,0.18,2024-04-21
370,Solidus Ai Tech,AITECH,131962162.16,0.238,0238,6285580.68,-0.13,3.61,12.17,2024-04-21
371,Zignaly,ZIG,132000832.43,0.0921,00921,2853094.50,0.09,-2.13,10.22,2024-04-21
372,Request,REQ,131381642.39,0.1314,01314,4653939.52,-0.44,-1.85,0.44,2024-04-21
373,Nexera,NXRA,131375412.24,0.1708,01708,527882.66,-0.31,-1.35,-7.79,2024-04-21
374,Tensor,TNSR,131297583.57,1.0504,10504,147844837.34,2.30,-4.77,2.31,2024-04-21
375,Constellation,DAG,130572848.39,0.04544,004544,1818991.66,-0.56,-3.39,-4.03,2024-04-21
376,Velo,VELO,131573395.04,0.0178,00178,94522672.99,0.12,-4.89,82.37,2024-04-21
377,NYM,NYM,130404230.42,0.1818,01818,1950395.68,-0.12,1.31,-0.03,2024-04-21
378,Fusionist,ACE,127763307.65,5.8155,58155,15202589.59,-0.26,-2.72,7.28,2024-04-21
379,LUKSO,LYX,128487047.29,4.2077,42077,212193.07,-0.37,4.12,9.51,2024-04-21
380,Covalent,CQT,127871115.32,0.1862,01862,1820931.19,-0.39,-4.44,-19.43,2024-04-21
381,ChainGPT,CGPT,127194744.44,0.294,0294,5048605.91,0.02,-1.33,19.14,2024-04-21
382,Secret,SCRT,126022111.45,0.4644,04644,2148449.29,0.02,-2.37,3.65,2024-04-21
383,Steem,STEEM,126056983.51,0.2739,02739,6155585.63,-0.48,-6.09,4.29,2024-04-21
384,Aurora,AURORA,125533724.44,0.2806,02806,1656248.52,0.24,-1.55,6.55,2024-04-21
385,dKargo,DKA,125275856.22,0.03371,003371,5141463.74,-0.80,4.49,-2.10,2024-04-21
386,Hashflow,HFT,124083511.83,0.3166,03166,9217772.14,-0.41,-2.91,1.28,2024-04-21
387,Zebec Network,ZBCN,125182915.28,0.00246,000246,21069719.36,-1.77,8.01,0.00,2024-04-21
388,SmarDex,SDEX,124841813.47,0.01727,001727,1872171.55,0.31,-4.59,-9.40,2024-04-21
389,Orbs,ORBS,123993730.33,0.03914,003914,19459464.49,-0.54,-2.25,-6.09,2024-04-21
390,TokenFi,TOKEN,123401522.18,0.1234,01234,17065651.50,-0.79,1.44,9.59,2024-04-21
391,WINkLink,WIN,123055872.35,0.0001279,00001279,20312406.99,0.22,-2.14,4.21,2024-04-21
392,Blockchain Foundation for Innovation & Collaboration,BFIC,122727593.06,11.60,1160,5783465.93,0.01,2.64,1.16,2024-04-21
393,NFPrompt,NFP,121464286.75,0.4859,04859,26123455.09,-0.04,2.78,9.82,2024-04-21
394,Moonriver,MOVR,121556042.32,13.61,1361,6199683.56,-0.45,-3.28,5.27,2024-04-21
395,FLEX,FLEX,122678418.96,1.2434,12434,132227.95,0.40,-7.05,-30.79,2024-04-21
396,Sovryn,SOV,121322033.35,2.0355,20355,196934.77,0.00,-1.64,-1.22,2024-04-21
397,MiL.k,MLK,121414150.51,0.3438,03438,3289393.68,-0.34,3.07,-1.91,2024-04-21
398,Dogelon Mars,ELON,119760568.36,0.00000022,000000022,3518531.01,0.75,4.21,3.99,2024-04-21
399,ApeX Protocol,APEX,117773751.25,2.5602,25602,34207829.70,0.79,-3.27,-6.99,2024-04-21
400,Myria,MYRIA,117238333.59,0.006727,0006727,2084456.02,-0.08,-4.36,-6.99,2024-04-21
401,LooksRare,LOOKS,116424810.06,0.1164,01164,4361297.01,-0.63,-1.60,-3.61,2024-04-21
402,Bounce Token,AUCTION,116200033.63,17.88,1788,10137893.87,-0.23,-3.18,7.86,2024-04-21
403,MediBloc,MED,116604908.99,0.01407,001407,12179796.77,-0.04,-1.17,4.34,2024-04-21
404,Gains Network,GNS,115658933.61,3.4405,34405,4693795.50,-0.18,-2.99,-4.25,2024-04-21
405,Victoria VR,VR,116051007.91,0.02175,002175,1329569.60,-0.82,-0.94,-15.51,2024-04-21
406,Metal DAO,MTL,115207699.39,1.7301,17301,13693300.59,-0.35,-3.05,8.12,2024-04-21
407,XYO,XYO,116127364.22,0.008617,0008617,1619959.77,-1.00,-2.34,-1.96,2024-04-21
408,Kyber Network Crystal v2,KNC,114737634.53,0.6103,06103,11825726.33,-0.31,-2.03,4.79,2024-04-21
409,Ergo,ERG,114810987.89,1.5354,15354,189353.17,-0.33,-2.72,3.85,2024-04-21
410,Acala Token,ACA,113612018.53,0.118,0118,5184206.94,-0.36,-0.62,5.48,2024-04-21
411,Aavegotchi,GHST,112986136.25,2.1420,21420,9857885.58,1.06,3.60,14.23,2024-04-21
412,Gemini Dollar,GUSD,113807493.38,1.0007,10007,540426.16,-0.07,-0.09,0.26,2024-04-21
413,STP,STPT,113182437.49,0.05827,005827,5720040.04,-0.76,-0.64,6.80,2024-04-21
414,BitMart Token,BMX,114016926.50,0.3516,03516,174327.94,-0.40,-0.85,0.19,2024-04-21
415,Bitcoin Wizards,WZRD,127787244.55,6.0851,60851,2573524.35,0.26,-24.23,7.19,2024-04-21
416,Liquity USD,LUSD,111862388.84,0.9991,09991,579687.28,-0.04,-0.05,<0.01,2024-04-21
417,Goldfinch,GFI,112030493.95,3.8452,38452,4739639.51,-0.53,-5.01,-7.75,2024-04-21
418,MAP Protocol,MAPO,110922650.00,0.02529,002529,4083086.99,-0.56,0.65,5.60,2024-04-21
419,Polygon Ecosystem Token,POL,110888047.24,0.7172,07172,748791.61,-0.07,-2.94,0.08,2024-04-21
420,Orchid,OXT,110023569.30,0.1123,01123,3474915.08,-0.27,-1.50,3.10,2024-04-21
421,Stargate Finance,STG,110170239.77,0.5392,05392,12117142.76,-0.10,0.31,3.65,2024-04-21
422,Heroes of Mavia,MAVIA,109264865.84,3.6421,36421,27055566.87,-0.24,-1.40,14.81,2024-04-21
423,GamerCoin,GHX,108115308.02,0.1663,01663,3049782.73,-3.29,0.21,-1.61,2024-04-21
424,Tectum,TET,107956446.91,21.67,2167,2741788.33,0.44,7.23,5.00,2024-04-21
425,Ardor,ARDR,107945102.23,0.1081,01081,9299897.51,-0.56,-2.29,3.14,2024-04-21
426,Stella,ALPHA,106646255.61,0.1226,01226,6085375.44,-0.37,-2.27,-0.08,2024-04-21
427,Maverick Protocol,MAV,106035169.38,0.4241,04241,6699052.25,-0.13,-0.14,2.55,2024-04-21
428,Radiant Capital,RDNT,106005590.79,0.2185,02185,15919434.64,-0.55,-0.32,-0.60,2024-04-21
429,Ankr Staked ETH,ankrETH,106453592.39,3629.51,362951,5027.12,0.00,3.25,3.87,2024-04-21
430,Art de Finance,ADF,105437383.84,0.7023,07023,36148237.20,-0.96,-8.49,-1.65,2024-04-21
431,Trias Token (New),TRIAS,105434272.54,10.77,1077,1234546.04,-0.30,-7.11,20.55,2024-04-21
432,CUDOS,CUDOS,104981772.16,0.01797,001797,752199.83,0.04,-1.86,-8.22,2024-04-21
433,Forta,FORT,103677075.02,0.2669,02669,4107636.68,-7.12,12.24,32.68,2024-04-21
434,DODO,DODO,104068735.79,0.1693,01693,5023415.56,-0.16,-2.15,2.55,2024-04-21
435,Tokenlon Network Token,LON,103902340.22,0.9138,09138,811345.96,-0.03,0.26,0.24,2024-04-21
436,Tokamak Network,TON,102279112.00,2.3329,23329,3302084.21,-0.30,0.02,-5.36,2024-04-21
437,Shentu,CTK,103779707.04,0.7776,07776,3150902.51,0.87,1.41,3.12,2024-04-21
438,Liquity,LQTY,102783804.31,1.0750,10750,23956199.62,-0.43,-2.44,2.91,2024-04-21
439,REI Network,REI,103097403.97,0.1085,01085,127658849.24,3.50,25.88,37.24,2024-04-21
440,Ozone Chain,OZO,103015717.06,0.2357,02357,227055.53,0.03,-0.37,-0.80,2024-04-21
441,Hifi Finance,HIFI,102309882.03,0.8281,08281,17531066.76,-0.10,-2.61,1.06,2024-04-21
442,Crown by Third Time Games,CROWN,103599941.71,1.0773,10773,692269.39,0.40,-2.12,-7.58,2024-04-21
443,Loom Network,LOOM,101918985.61,0.08325,008325,8138709.31,-0.50,-1.89,4.53,2024-04-21
444,Ethernity,ERN,101964927.13,4.9551,49551,3805010.30,-0.53,0.56,3.46,2024-04-21
445,Spell Token,SPELL,101484598.51,0.0009449,00009449,7158143.15,-0.29,-1.89,7.92,2024-04-21
446,MOBOX,MBOX,99852778.64,0.3199,03199,7975309.41,-0.54,-2.39,2.10,2024-04-21
447,Phoenix,PHB,98315047.97,2.0020,20020,11026078.68,0.37,-1.58,31.72,2024-04-21
448,RARI,RARI,98858399.00,4.1477,41477,2342700.66,-0.73,-8.10,-10.72,2024-04-21
449,Verge,XVG,98246024.41,0.005946,0005946,9018131.96,-0.11,-2.83,-6.80,2024-04-21
450,Bifrost,BFC,98589674.59,0.0711,00711,479394.16,-0.12,-0.96,-2.07,2024-04-21
451,NKN,NKN,96684643.48,0.1281,01281,4987496.85,-0.32,-2.84,3.40,2024-04-21
452,OMG Network,OMG,96512761.28,0.6882,06882,15463053.20,-0.35,-2.95,5.05,2024-04-21
453,Huobi Token,HT,97341296.27,0.6,06,691199.93,0.59,-0.91,-1.14,2024-04-21
454,RACA,RACA,95165883.57,0.0002693,00002693,11581891.40,-0.22,-0.61,6.07,2024-04-21
455,L7,LSD,95268164.85,2.3269,23269,1501096.09,0.99,-4.88,-20.32,2024-04-21
456,Banana Gun,BANANA,95190997.36,36.70,3670,1946353.64,-0.08,-3.87,-8.65,2024-04-21
457,Radworks,RAD,94653891.84,1.8336,18336,4138355.93,-0.55,-3.33,1.57,2024-04-21
458,Everscale,EVER,94051347.71,0.04787,004787,642847.40,1.28,-0.99,21.96,2024-04-21
459,MARBLEX,MBX,94645408.25,0.7994,07994,2080664.04,0.19,-1.94,-4.58,2024-04-21
460,Bancor,BNT,93851661.58,0.7215,07215,6380720.46,-0.24,-1.80,-3.17,2024-04-21
461,ARPA,ARPA,93120694.39,0.07492,007492,12190005.87,-0.39,-2.03,-2.88,2024-04-21
462,Polymath,POLY,88815943.39,0.09602,009602,6804.08,-4.96,-0.57,-7.08,2024-04-21
463,MyNeighborAlice,ALICE,92877063.57,1.3676,13676,8459771.72,-0.16,-2.02,8.88,2024-04-21
464,WazirX,WRX,92399493.64,0.242,0242,3820179.50,-0.18,-1.27,8.95,2024-04-21
465,SuperRare,RARE,92766734.13,0.1337,01337,4018659.40,-0.35,-3.90,6.40,2024-04-21
466,Origin Protocol,OGN,92664335.58,0.1618,01618,9743236.48,-0.50,-2.63,3.17,2024-04-21
467,Mines of Dalarnia,DAR,91856836.98,0.1648,01648,9857785.48,-0.23,-1.98,7.09,2024-04-21
468,Adventure Gold,AGLD,91820464.69,1.1877,11877,8610608.16,-0.39,-2.17,4.16,2024-04-21
469,QuarkChain,QKC,90580688.81,0.01297,001297,7347844.41,-0.63,-1.37,5.27,2024-04-21
470,USDX [Kava],USDX,90724833.59,0.8132,08132,298314.82,-0.16,-1.02,-5.21,2024-04-21
471,XPLA,XPLA,90225559.20,0.1685,01685,521228.61,-0.64,-0.35,2.71,2024-04-21
472,Cream Finance,CREAM,89775426.42,48.38,4838,2455033.84,0.60,-0.49,0.75,2024-04-21
473,Pangolin,PNG,89669355.91,0.415,0415,738106.61,0.60,-2.26,-7.63,2024-04-21
474,GameFi.org,GAFI,89115513.12,8.1421,81421,638822.66,0.08,-0.70,5.79,2024-04-21
475,Badger DAO,BADGER,88263775.47,4.5872,45872,9058934.34,-0.29,-3.23,6.01,2024-04-21
476,Bazaars,BZR,88202768.65,7.5566,75566,142094.74,-0.39,-0.13,-0.35,2024-04-21
477,Clearpool,CPOOL,87434699.32,0.193,0193,1957107.22,-0.15,-6.18,-3.98,2024-04-21
478,Access Protocol,ACS,87447692.64,0.002511,0002511,1809680.28,-1.35,-2.68,-1.82,2024-04-21
479,HarryPotterObamaSonic10Inu (ERC-20),BITCOIN,87617020.38,0.08763,008763,2132723.80,-1.04,12.84,14.81,2024-04-21
480,Automata Network,ATA,86853882.30,0.1778,01778,6198457.67,-0.04,-1.21,11.17,2024-04-21
481,SIDUS,SIDUS,86348458.13,0.009228,0009228,785953.73,0.01,-4.33,0.88,2024-04-21
482,LTO Network,LTO,85898919.78,0.2011,02011,3360412.19,-0.25,-3.24,-7.29,2024-04-21
483,Dimitra,DMTR,85929628.16,0.1766,01766,1287695.29,0.44,-7.43,2.48,2024-04-21
484,MovieBloc,MBL,85144462.46,0.004856,0004856,4250576.16,-0.73,-0.88,4.96,2024-04-21
485,Hippocrat,HPO,85400683.13,0.08597,008597,1212105.19,-0.45,-0.29,-3.74,2024-04-21
486,Electroneum,ETN,84181861.92,0.004685,0004685,1027495.11,1.39,-5.22,-9.54,2024-04-21
487,Dora Factory,DORA,85221849.74,0.1586,01586,305228.81,0.07,7.91,38.93,2024-04-21
488,PepeFork,PORK,84718113.33,0.0000002,00000002,2867342.92,-0.39,-3.25,-6.21,2024-04-21
489,Gitcoin,GTC,84096016.80,1.2686,12686,6020155.30,-0.60,-2.46,0.83,2024-04-21
490,Wrapped NXM,WNXM,83551980.81,65.35,6535,19793941.07,-1.07,-0.22,1.33,2024-04-21
491,BENQI,QI,83308778.37,0.01855,001855,3970416.97,0.04,-1.08,8.25,2024-04-21
492,LimeWire,LMWR,82660204.34,1.3257,13257,6577266.40,2.65,1.11,10.82,2024-04-21
493,ArbDoge AI,AIDOGE,81629990.38,--,--,15927469.70,-0.05,0.79,17.54,2024-04-21
494,Polkastarter,POLS,82074477.24,0.8272,08272,3296535.28,0.20,-0.40,1.75,2024-04-21
495,Boson Protocol,BOSON,81193609.40,0.6478,06478,2063052.84,1.45,2.31,10.38,2024-04-21
496,Artificial Liquid Intelligence,ALI,80663577.42,0.02248,002248,1599872.45,-0.45,4.27,6.40,2024-04-21
497,Ponke,PONKE,79263251.96,0.1844,01844,21221239.26,-1.79,-0.04,54.52,2024-04-21
498,StormX,STMX,79782335.71,0.007978,0007978,7863633.75,-0.23,-2.29,3.41,2024-04-21
499,Toko Token,TKO,79649642.20,0.4701,04701,4781187.27,-0.32,1.14,8.93,2024-04-21
500,Star Atlas,ATLAS,80000989.14,0.005091,0005091,2422989.15,-0.22,-3.90,-10.11,2024-04-21
501,Frontier,FRONT,79600235.60,0.8844,08844,16382737.68,-0.05,1.53,13.54,2024-04-21
502,Chainge,XCHNG,78578067.69,0.1658,01658,5401819.04,0.89,-3.99,-17.21,2024-04-21
503,Snek,SNEK,78296644.23,0.001069,0001069,1516656.71,-0.17,1.77,18.92,2024-04-21
504,Elastos,ELA,77980971.48,3.5432,35432,898252.03,-0.51,4.78,-0.89,2024-04-21
505,LeverFi,LEVER,77581590.36,0.002661,0002661,6124826.96,-0.24,-1.65,-1.19,2024-04-21
506,Metadium,META,78511357.99,0.04609,004609,50147361.02,1.00,1.96,5.20,2024-04-21
507,MEMETOON,MEME,76434757.86,0.01357,001357,6402589.69,-0.15,-0.05,-0.96,2024-04-21
508,BakeryToken,BAKE,76138155.75,0.2628,02628,16097678.72,-0.43,-1.58,7.08,2024-04-21
509,Star Atlas DAO,POLIS,74688039.74,0.3002,03002,503487.05,-0.07,-1.29,-7.57,2024-04-21
510,Pirate Chain,ARRR,74568866.07,0.38,038,98819.96,-4.14,-4.56,23.37,2024-04-21
511,Cortex,CTXC,74215758.38,0.3369,03369,5003427.76,0.36,-0.25,11.23,2024-04-21
512,Viction,VIC,74057148.61,0.7648,07648,4518845.30,0.05,-2.26,3.11,2024-04-21
513,KWD,KWD,73642317.13,0.6881,06881,800.14,0.00,0.02,-0.13,2024-04-21
514,Staika,STIK,71276497.95,2.4742,24742,1394558.36,-1.09,-3.48,-4.29,2024-04-21
515,Perpetual Protocol,PERP,73035951.10,1.1066,11066,6640128.08,-0.43,-2.68,4.01,2024-04-21
516,VAIOT,VAI,72660427.70,0.2254,02254,955630.62,-1.86,-4.75,-5.16,2024-04-21
517,Boba Network,BOBA,72530458.14,0.4226,04226,15251061.79,-0.57,-0.01,4.09,2024-04-21
